threads,size,nb,ib,GFlops
8,2048,4,2,0.0
8,2048,6,2,0.0
8,2048,6,4,0.0
8,2048,8,2,0.0
8,2048,8,4,0.0
8,2048,8,6,0.0
8,2048,10,2,1.0094
8,2048,10,4,1.5099
8,2048,10,6,1.5632
8,2048,10,8,1.5849
8,2048,12,2,1.5746
8,2048,12,4,2.8476
8,2048,12,6,3.0129
8,2048,12,8,3.077
8,2048,12,10,3.0735
8,2048,14,2,2.0592
8,2048,14,4,3.3639
8,2048,14,6,4.0901
8,2048,14,8,4.838
8,2048,14,10,4.6396
8,2048,14,12,4.7413
8,2048,16,2,2.3199
8,2048,16,4,4.6149
8,2048,16,6,5.7094
8,2048,16,8,7.3409
8,2048,16,10,7.3659
8,2048,16,12,7.2017
8,2048,16,14,7.2974
8,2048,18,2,3.0045
8,2048,18,4,5.0435
8,2048,18,6,7.4079
8,2048,18,8,7.1938
8,2048,18,10,9.4848
8,2048,18,12,9.3582
8,2048,18,14,9.2111
8,2048,18,16,9.2418
8,2048,20,2,3.3687
8,2048,20,4,6.1816
8,2048,20,6,7.3207
8,2048,20,8,9.0367
8,2048,20,10,10.2837
8,2048,20,12,11.6191
8,2048,20,14,11.7831
8,2048,20,16,10.8302
8,2048,20,18,11.4943
8,2048,22,2,3.7811
8,2048,22,4,6.3396
8,2048,22,6,8.7454
8,2048,22,8,10.9735
8,2048,22,10,10.6757
8,2048,22,12,13.8592
8,2048,22,14,13.9225
8,2048,22,16,14.2512
8,2048,22,18,14.1066
8,2048,22,20,14.2576
8,2048,24,2,4.2154
8,2048,24,4,7.7872
8,2048,24,6,11.0688
8,2048,24,8,13.4657
8,2048,24,10,12.9289
8,2048,24,12,16.944
8,2048,24,14,16.8646
8,2048,24,16,17.2669
8,2048,24,18,17.0004
8,2048,24,20,17.3046
8,2048,24,22,17.1103
8,2048,26,2,4.7858
8,2048,26,4,8.2508
8,2048,26,6,10.8289
8,2048,26,8,12.8073
8,2048,26,10,15.4607
8,2048,26,12,15.8425
8,2048,26,14,19.5826
8,2048,26,16,18.8404
8,2048,26,18,20.2258
8,2048,26,20,20.0633
8,2048,26,22,19.397
8,2048,26,24,19.784
8,2048,28,2,5.0956
8,2048,28,4,9.4098
8,2048,28,6,11.8878
8,2048,28,8,14.8117
8,2048,28,10,18.0097
8,2048,28,12,17.9665
8,2048,28,14,22.1718
8,2048,28,16,21.3576
8,2048,28,18,22.2358
8,2048,28,20,22.3351
8,2048,28,22,22.4183
8,2048,28,24,22.7093
8,2048,28,26,22.5567
8,2048,30,2,5.5248
8,2048,30,4,9.7311
8,2048,30,6,13.9408
8,2048,30,8,16.9547
8,2048,30,10,20.2991
8,2048,30,12,20.4918
8,2048,30,14,19.9376
8,2048,30,16,25.3579
8,2048,30,18,25.1138
