threads,size,nb,ib,GFlops
4,4096,20,2,2.9004
4,4096,20,4,5.1253
4,4096,20,6,5.6504
4,4096,20,8,6.4412
4,4096,20,10,8.242
4,4096,20,12,7.5125
4,4096,20,14,7.2634
4,4096,20,16,6.7834
4,4096,20,18,7.4931
4,4096,22,2,3.7247
4,4096,22,4,5.7486
4,4096,22,6,6.9094
4,4096,22,8,8.2589
4,4096,22,10,8.0221
4,4096,22,12,9.2396
4,4096,22,14,9.7828
4,4096,22,16,9.3096
4,4096,22,18,9.6086
4,4096,22,20,9.3152
4,4096,24,2,4.4449
4,4096,24,4,7.2445
4,4096,24,6,9.0848
4,4096,24,8,10.8749
4,4096,24,10,10.6552
4,4096,24,12,12.3777
4,4096,24,14,11.8986
4,4096,24,16,12.7269
4,4096,24,18,12.2913
4,4096,24,20,12.2395
4,4096,24,22,11.7977
4,4096,26,2,4.9971
4,4096,26,4,7.7401
4,4096,26,6,9.5931
4,4096,26,8,10.6732
4,4096,26,10,12.2018
4,4096,26,12,11.8451
4,4096,26,14,13.646
4,4096,26,16,14.3429
4,4096,26,18,12.829
4,4096,26,20,13.2295
4,4096,26,22,13.9166
4,4096,26,24,13.4544
4,4096,28,2,5.8308
4,4096,28,4,9.4483
4,4096,28,6,11.4201
4,4096,28,8,12.5025
4,4096,28,10,14.0648
4,4096,28,12,13.5868
4,4096,28,14,15.6729
4,4096,28,16,15.7362
4,4096,28,18,15.2816
4,4096,28,20,16.3576
4,4096,28,22,15.8199
4,4096,28,24,16.0208
4,4096,28,26,12.0621
4,4096,30,2,6.5063
4,4096,30,4,10.0771
4,4096,30,6,13.0447
4,4096,30,8,15.1077
4,4096,30,10,16.0937
4,4096,30,12,15.4506
4,4096,30,14,15.7372
4,4096,30,16,18.1713
4,4096,30,18,16.9411
4,4096,30,20,17.4712
4,4096,30,22,18.4738
4,4096,30,24,18.6241
4,4096,30,26,17.9981
4,4096,30,28,17.3934
4,4096,32,2,7.3803
4,4096,32,4,12.1853
4,4096,32,6,14.4894
4,4096,32,8,17.4885
4,4096,32,10,16.8352
4,4096,32,12,18.9438
4,4096,32,14,18.0131
4,4096,32,16,22.2148
4,4096,32,18,20.7049
4,4096,32,20,20.71
4,4096,32,22,20.3074
4,4096,32,24,22.01
4,4096,32,26,20.021
4,4096,32,28,21.341
4,4096,32,30,20.6245
4,4096,34,2,8.0762
4,4096,34,4,12.4824
4,4096,34,6,16.0836
4,4096,34,8,17.4358
4,4096,34,10,18.4856
4,4096,34,12,20.2355
