threads,size,nb,ib,GFlops
16,4096,4,2,0.0841
16,4096,6,2,0.3138
16,4096,6,4,0.2866
16,4096,8,2,0.7178
16,4096,8,4,0.6831
16,4096,8,6,0.6832
16,4096,10,2,2.9531
16,4096,10,4,1.3859
16,4096,10,6,1.5019
16,4096,10,8,1.3269
16,4096,12,2,3.5598
16,4096,12,4,3.2194
16,4096,12,6,2.4599
16,4096,12,8,2.3347
16,4096,12,10,2.5017
16,4096,14,2,4.483
16,4096,14,4,6.8779
16,4096,14,6,8.4582
16,4096,14,8,3.9908
16,4096,14,10,4.1367
16,4096,14,12,4.2944
16,4096,16,2,5.5474
16,4096,16,4,9.0402
16,4096,16,6,11.4773
16,4096,16,8,7.8615
16,4096,16,10,7.1007
16,4096,16,12,7.5335
16,4096,16,14,7.2067
16,4096,18,2,6.6988
16,4096,18,4,9.6493
16,4096,18,6,14.6492
16,4096,18,8,14.4872
16,4096,18,10,17.1518
16,4096,18,12,17.1083
16,4096,18,14,17.5847
16,4096,18,16,17.7018
16,4096,20,2,6.9182
16,4096,20,4,11.637
16,4096,20,6,15.6202
16,4096,20,8,17.9179
16,4096,20,10,23.0056
16,4096,20,12,23.7777
16,4096,20,14,24.4384
16,4096,20,16,23.4968
16,4096,20,18,23.7352
16,4096,22,2,7.8638
16,4096,22,4,12.1942
16,4096,22,6,17.0009
16,4096,22,8,22.3823
16,4096,22,10,21.5247
16,4096,22,12,27.4676
16,4096,22,14,30.4619
16,4096,22,16,29.8468
16,4096,22,18,30.808
16,4096,22,20,29.9664
16,4096,24,2,8.5646
16,4096,24,4,16.3199
16,4096,24,6,20.9036
16,4096,24,8,25.0428
16,4096,24,10,25.7048
16,4096,24,12,33.6966
16,4096,24,14,34.6334
16,4096,24,16,33.0352
16,4096,24,18,36.5808
16,4096,24,20,33.9631
16,4096,24,22,36.8984
16,4096,26,2,9.3756
16,4096,26,4,15.1343
16,4096,26,6,21.6982
16,4096,26,8,25.632
16,4096,26,10,32.7593
16,4096,26,12,29.1025
16,4096,26,14,40.9938
16,4096,26,16,40.9331
16,4096,26,18,40.5076
16,4096,26,20,41.4924
16,4096,26,22,40.0231
16,4096,26,24,37.3002
16,4096,28,2,10.4043
16,4096,28,4,17.9026
16,4096,28,6,23.6966
16,4096,28,8,27.5662
16,4096,28,10,37.9152
16,4096,28,12,34.4433
16,4096,28,14,49.1938
16,4096,28,16,49.6163
16,4096,28,18,48.3423
16,4096,28,20,47.6943
16,4096,28,22,46.885
16,4096,28,24,46.0095
16,4096,28,26,48.9272
16,4096,30,2,10.9071
16,4096,30,4,18.0632
16,4096,30,6,30.773
16,4096,30,8,33.0771
16,4096,30,10,44.6494
16,4096,30,12,42.2818
16,4096,30,14,38.1951
16,4096,30,16,54.8807
16,4096,30,18,53.6164
16,4096,30,20,54.8328
16,4096,30,22,56.0614
16,4096,30,24,54.6687
16,4096,30,26,56.8431
16,4096,30,28,54.9358
16,4096,32,2,10.9267
16,4096,32,4,23.1556
16,4096,32,6,27.999
16,4096,32,8,36.9656
16,4096,32,10,38.6701
16,4096,32,12,48.0554
16,4096,32,14,45.8329
16,4096,32,16,62.175
16,4096,32,18,64.2073
16,4096,32,20,59.9428
16,4096,32,22,58.8101
16,4096,32,24,58.4065
16,4096,32,26,58.6091
16,4096,32,28,59.8332
16,4096,32,30,62.1609
16,4096,34,2,12.8768
16,4096,34,4,23.2753
16,4096,34,6,29.7568
16,4096,34,8,34.929
16,4096,34,10,45.3224
16,4096,34,12,48.6897
16,4096,34,14,51.4941
16,4096,34,16,52.6423
16,4096,34,18,68.007
16,4096,34,20,69.0475
16,4096,34,22,66.6438
16,4096,34,24,67.4217
16,4096,34,26,68.9742
16,4096,34,28,62.3911
16,4096,34,30,69.4713
16,4096,34,32,70.5567
16,4096,36,2,12.5054
16,4096,36,4,26.3873
16,4096,36,6,33.2661
16,4096,36,8,39.1079
16,4096,36,10,52.302
16,4096,36,12,58.4014
16,4096,36,14,61.2998
16,4096,36,16,56.1369
16,4096,36,18,73.4754
16,4096,36,20,76.237
16,4096,36,22,74.0995
16,4096,36,24,76.7585
16,4096,36,26,72.4536
16,4096,36,28,77.3891
16,4096,36,30,73.4229
16,4096,36,32,73.9089
16,4096,36,34,77.1859
16,4096,38,2,13.2914
16,4096,38,4,23.9725
16,4096,38,6,32.2231
16,4096,38,8,46.0196
16,4096,38,10,53.3121
16,4096,38,12,51.817
16,4096,38,14,64.777
16,4096,38,16,58.9891
16,4096,38,18,64.8476
16,4096,38,20,84.0452
16,4096,38,22,80.4665
16,4096,38,24,81.9716
16,4096,38,26,80.6631
16,4096,38,28,82.476
16,4096,38,30,83.3426
16,4096,38,32,84.0149
16,4096,38,34,81.4617
16,4096,38,36,81.299
16,4096,40,2,13.6878
16,4096,40,4,26.246
16,4096,40,6,36.3337
16,4096,40,8,52.1282
16,4096,40,10,56.8418
16,4096,40,12,57.8206
16,4096,40,14,71.584
16,4096,40,16,66.0147
16,4096,40,18,69.6209
