threads,size,nb,ib,GFlops
4,4096,16,8,0.0
4,4096,24,8,11.4476
4,4096,24,16,15.7729
4,4096,32,8,21.1639
4,4096,32,16,26.985
4,4096,32,24,26.6766
4,4096,40,8,30.5779
4,4096,40,16,36.7443
4,4096,40,24,41.1939
4,4096,40,32,38.1958
4,4096,48,8,39.5519
4,4096,48,16,51.4856
4,4096,48,24,54.239
4,4096,48,32,52.7271
4,4096,48,40,53.1215
4,4096,56,8,46.8726
4,4096,56,16,56.5939
4,4096,56,24,61.6517
4,4096,56,32,63.5244
4,4096,56,40,62.475
4,4096,56,48,64.6997
4,4096,64,8,54.9431
4,4096,64,16,69.9129
4,4096,64,24,73.1558
4,4096,64,32,76.6237
4,4096,64,40,75.3906
4,4096,64,48,67.688
4,4096,64,56,72.5102
4,4096,72,8,62.9176
4,4096,72,16,73.6956
4,4096,72,24,80.3082
4,4096,72,32,78.141
4,4096,72,40,82.85
4,4096,72,48,86.9857
4,4096,72,56,77.6452
4,4096,72,64,75.3947
4,4096,80,8,65.8165
4,4096,80,16,79.4859
4,4096,80,24,81.444
4,4096,80,32,80.9132
4,4096,80,40,86.079
4,4096,80,48,86.9476
4,4096,80,56,85.5023
4,4096,80,64,87.0291
4,4096,80,72,78.8001
4,4096,88,8,71.3889
4,4096,88,16,84.7736
4,4096,88,24,91.5675
4,4096,88,32,90.6566
4,4096,88,40,91.7305
4,4096,88,48,92.9078
4,4096,88,56,94.9247
4,4096,88,64,93.4735
4,4096,88,72,87.5741
4,4096,88,80,84.7266
4,4096,96,8,70.8772
4,4096,96,16,94.8672
4,4096,96,24,94.7168
4,4096,96,32,94.0962
4,4096,96,40,95.3713
4,4096,96,48,100.8681
4,4096,96,56,90.2322
4,4096,96,64,77.9585
4,4096,96,72,77.5231
4,4096,96,80,87.6905
4,4096,96,88,89.715
4,4096,104,8,78.1183
4,4096,104,16,90.6301
4,4096,104,24,91.6965
4,4096,104,32,98.0838
4,4096,104,40,99.8191
