threads,size,nb,ib,GFlops
8,2048,4,2,0.0
8,2048,6,2,0.0
8,2048,6,4,0.0
8,2048,8,2,0.0
8,2048,8,4,0.0
8,2048,8,6,0.0
8,2048,10,2,1.1067
8,2048,10,4,1.694
8,2048,10,6,1.4843
8,2048,10,8,1.4232
8,2048,12,2,1.49
8,2048,12,4,2.8099
8,2048,12,6,2.8024
8,2048,12,8,2.826
8,2048,12,10,2.8756
8,2048,14,2,2.0469
8,2048,14,4,3.0301
8,2048,14,6,3.7366
8,2048,14,8,4.7161
8,2048,14,10,4.7067
8,2048,14,12,4.6624
8,2048,16,2,2.5373
8,2048,16,4,4.4713
8,2048,16,6,5.6048
8,2048,16,8,7.307
8,2048,16,10,7.1854
8,2048,16,12,7.0838
8,2048,16,14,7.0954
8,2048,18,2,2.9643
8,2048,18,4,4.9639
8,2048,18,6,7.3349
8,2048,18,8,7.3003
8,2048,18,10,9.4227
8,2048,18,12,9.2964
8,2048,18,14,9.3181
8,2048,18,16,9.296
8,2048,20,2,3.404
8,2048,20,4,6.1535
8,2048,20,6,7.1484
8,2048,20,8,8.9527
8,2048,20,10,11.5017
8,2048,20,12,11.1382
8,2048,20,14,11.3122
8,2048,20,16,11.2264
8,2048,20,18,11.3691
8,2048,22,2,3.7478
8,2048,22,4,6.513
8,2048,22,6,8.8153
8,2048,22,8,11.1461
8,2048,22,10,10.7621
8,2048,22,12,13.6304
8,2048,22,14,13.4963
8,2048,22,16,13.7393
8,2048,22,18,13.8283
8,2048,22,20,13.7439
8,2048,24,2,4.1241
8,2048,24,4,7.7705
8,2048,24,6,10.9425
8,2048,24,8,13.0868
8,2048,24,10,13.0207
8,2048,24,12,17.1712
8,2048,24,14,16.9841
8,2048,24,16,17.3624
8,2048,24,18,16.5053
8,2048,24,20,16.5608
8,2048,24,22,16.5859
8,2048,26,2,4.7836
8,2048,26,4,8.0164
8,2048,26,6,10.5197
8,2048,26,8,12.9536
8,2048,26,10,14.8905
8,2048,26,12,15.2635
8,2048,26,14,19.4561
8,2048,26,16,19.5906
8,2048,26,18,19.181
8,2048,26,20,19.6335
8,2048,26,22,18.252
8,2048,26,24,20.0722
8,2048,28,2,5.0178
8,2048,28,4,9.2561
8,2048,28,6,12.0032
8,2048,28,8,14.3746
8,2048,28,10,18.1766
8,2048,28,12,17.6346
8,2048,28,14,21.8342
8,2048,28,16,22.5442
8,2048,28,18,20.9867
8,2048,28,20,22.666
8,2048,28,22,22.0116
8,2048,28,24,22.6805
8,2048,28,26,22.3471
8,2048,30,2,5.4105
8,2048,30,4,9.3849
8,2048,30,6,13.9318
8,2048,30,8,14.7259
8,2048,30,10,20.7996
8,2048,30,12,20.431
8,2048,30,14,19.8026
8,2048,30,16,24.7369
8,2048,30,18,25.033
