threads,size,nb,ib,GFlops
16,8192,4,2,0.0946
16,8192,6,2,0.3356
16,8192,6,4,0.3112
16,8192,8,2,0.8177
16,8192,8,4,0.7841
16,8192,8,6,0.7654
16,8192,10,2,1.8284
16,8192,10,4,1.6836
16,8192,10,6,1.5008
16,8192,10,8,1.5914
16,8192,12,2,7.144
16,8192,12,4,2.8301
16,8192,12,6,2.69
16,8192,12,8,2.6104
16,8192,12,10,2.6743
16,8192,14,2,8.1101
16,8192,14,4,8.6165
16,8192,14,6,5.1859
16,8192,14,8,4.5123
16,8192,14,10,4.5634
16,8192,14,12,4.6286
16,8192,16,2,10.1079
16,8192,16,4,17.7022
16,8192,16,6,14.0365
16,8192,16,8,7.5029
16,8192,16,10,7.4016
16,8192,16,12,7.4494
16,8192,16,14,7.9583
16,8192,18,2,11.4282
16,8192,18,4,18.3915
16,8192,18,6,23.7706
16,8192,18,8,25.4408
16,8192,18,10,11.9179
16,8192,18,12,11.0962
16,8192,18,14,11.8259
16,8192,18,16,11.3746
16,8192,20,2,13.7363
16,8192,20,4,23.5305
16,8192,20,6,25.3902
16,8192,20,8,31.7995
16,8192,20,10,34.7938
16,8192,20,12,17.8823
16,8192,20,14,22.6303
16,8192,20,16,19.3286
16,8192,20,18,19.7906
16,8192,22,2,15.599
16,8192,22,4,23.584
16,8192,22,6,28.4734
16,8192,22,8,35.1669
16,8192,22,10,33.9271
16,8192,22,12,43.0605
16,8192,22,14,42.4701
16,8192,22,16,42.0173
16,8192,22,18,41.6936
16,8192,22,20,41.7237
16,8192,24,2,20.1495
16,8192,24,4,31.6238
16,8192,24,6,38.286
16,8192,24,8,46.9573
16,8192,24,10,45.214
16,8192,24,12,36.9479
16,8192,24,14,55.4481
16,8192,24,16,56.8901
16,8192,24,18,54.2331
16,8192,24,20,55.2511
16,8192,24,22,53.343
16,8192,26,2,20.8449
16,8192,26,4,30.6387
16,8192,26,6,35.152
16,8192,26,8,41.9612
16,8192,26,10,45.2042
16,8192,26,12,51.7521
16,8192,26,14,58.7595
16,8192,26,16,55.7419
16,8192,26,18,55.4551
16,8192,26,20,54.1344
16,8192,26,22,53.5286
16,8192,26,24,58.3174
16,8192,28,2,23.1861
16,8192,28,4,36.6883
16,8192,28,6,40.389
16,8192,28,8,48.6116
16,8192,28,10,51.7707
16,8192,28,12,59.9363
16,8192,28,14,64.6674
16,8192,28,16,68.6228
16,8192,28,18,60.7014
16,8192,28,20,63.1058
16,8192,28,22,58.8326
16,8192,28,24,67.8131
16,8192,28,26,64.4338
16,8192,30,2,24.3949
16,8192,30,4,38.1855
16,8192,30,6,44.4669
16,8192,30,8,51.5811
16,8192,30,10,54.8767
16,8192,30,12,61.23
16,8192,30,14,58.4316
16,8192,30,16,68.8208
16,8192,30,18,69.0036
16,8192,30,20,64.788
16,8192,30,22,64.1845
16,8192,30,24,68.9748
16,8192,30,26,68.2388
16,8192,30,28,67.4931
16,8192,30,2,24.3763
16,8192,30,4,38.195
16,8192,30,6,44.2898
16,8192,30,8,51.776
16,8192,30,10,54.5722
16,8192,30,12,61.6016
16,8192,30,14,58.5503
16,8192,30,16,68.9665
16,8192,30,18,69.0652
16,8192,30,20,64.5689
16,8192,30,22,64.0267
16,8192,30,24,69.2171
16,8192,30,26,68.1999
16,8192,30,28,67.6099
16,8192,32,2,28.1656
16,8192,32,4,44.9656
16,8192,32,6,48.6234
16,8192,32,8,59.9468
16,8192,32,10,57.9174
16,8192,32,12,72.1684
16,8192,32,14,69.1124
16,8192,32,16,79.6853
16,8192,32,18,76.831
16,8192,32,20,79.5891
16,8192,32,22,71.2279
16,8192,32,24,80.4729
16,8192,32,26,76.7809
16,8192,32,28,77.7806
16,8192,32,30,76.252
16,8192,34,2,29.5555
16,8192,34,4,43.0518
16,8192,34,6,52.335
16,8192,34,8,60.8601
16,8192,34,10,63.2229
16,8192,34,12,76.3534
16,8192,34,14,72.3812
16,8192,34,16,75.7359
16,8192,34,18,81.5947
16,8192,34,20,81.1676
16,8192,34,22,80.893
16,8192,34,24,83.2537
16,8192,34,26,82.6524
16,8192,34,28,80.6589
16,8192,34,30,80.3719
16,8192,34,32,80.4956
16,8192,36,2,34.2955
16,8192,36,4,55.3218
16,8192,36,6,64.2286
16,8192,36,8,73.7487
16,8192,36,10,76.3479
16,8192,36,12,103.0212
16,8192,36,14,92.9401
16,8192,36,16,93.697
16,8192,36,18,98.6951
16,8192,36,20,101.2251
16,8192,36,22,98.0001
16,8192,36,24,111.495
16,8192,36,26,100.479
16,8192,36,28,101.4087
16,8192,36,30,97.4814
16,8192,36,32,99.11
16,8192,36,34,95.2786
16,8192,38,2,33.0637
16,8192,38,4,52.5026
16,8192,38,6,58.7139
16,8192,38,8,72.526
16,8192,38,10,75.957
16,8192,38,12,90.4454
16,8192,38,14,89.1357
16,8192,38,16,91.8117
16,8192,38,18,88.2912
16,8192,38,20,93.0061
16,8192,38,22,97.8887
16,8192,38,24,106.443
16,8192,38,26,105.8432
16,8192,38,28,98.7705
16,8192,38,30,98.2414
16,8192,38,32,97.2166
16,8192,38,34,95.8546
16,8192,38,36,102.5716
16,8192,40,2,36.054
16,8192,40,4,57.4419
16,8192,40,6,64.7479
16,8192,40,8,79.6062
16,8192,40,10,81.6659
16,8192,40,12,99.9176
16,8192,40,14,104.6906
16,8192,40,16,101.2845
16,8192,40,18,97.4456
16,8192,40,20,107.459
16,8192,40,22,104.4687
16,8192,40,24,117.6275
16,8192,40,26,113.6389
16,8192,40,28,115.4862
16,8192,40,30,104.9939
16,8192,40,32,107.9537
16,8192,40,34,103.1443
16,8192,40,36,113.7691
16,8192,40,38,109.7917
16,8192,42,2,36.5592
16,8192,42,4,57.1109
16,8192,42,6,66.0175
16,8192,42,8,76.9176
16,8192,42,10,77.8791
16,8192,42,12,100.0967
16,8192,42,14,103.3015
16,8192,42,16,101.8206
16,8192,42,18,97.4348
16,8192,42,20,99.7053
16,8192,42,22,106.512
16,8192,42,24,117.2618
16,8192,42,26,115.9775
16,8192,42,28,114.1049
16,8192,42,30,114.0729
16,8192,42,32,106.7771
16,8192,42,34,106.3731
16,8192,42,36,113.2793
16,8192,42,38,111.6347
16,8192,42,40,112.3757
16,8192,44,2,39.0701
16,8192,44,4,63.0803
16,8192,44,6,68.38
16,8192,44,8,82.2838
16,8192,44,10,83.742
16,8192,44,12,110.6447
16,8192,44,14,103.4143
16,8192,44,16,116.4793
16,8192,44,18,106.1879
16,8192,44,20,108.3045
16,8192,44,22,112.2169
16,8192,44,24,125.8642
16,8192,44,26,121.3667
16,8192,44,28,124.4814
16,8192,44,30,119.9397
16,8192,44,32,123.1374
16,8192,44,34,111.227
16,8192,44,36,123.6858
16,8192,44,38,118.9095
16,8192,44,40,120.9309
16,8192,44,42,116.3774
16,8192,46,2,39.6027
16,8192,46,4,62.013
16,8192,46,6,70.1432
16,8192,46,8,84.3209
16,8192,46,10,84.5238
16,8192,46,12,109.2118
16,8192,46,14,103.8618
16,8192,46,16,115.1833
16,8192,46,18,105.4273
16,8192,46,20,107.2389
16,8192,46,22,103.995
16,8192,46,24,122.592
16,8192,46,26,122.6619
16,8192,46,28,122.0316
16,8192,46,30,121.1947
16,8192,46,32,120.7574
16,8192,46,34,120.325
16,8192,46,36,121.5989
16,8192,46,38,120.5425
16,8192,46,40,119.2691
16,8192,46,42,118.4549
16,8192,46,44,117.0267
16,8192,48,2,46.813
16,8192,48,4,73.2718
16,8192,48,6,85.1148
16,8192,48,8,100.5417
16,8192,48,10,103.1076
16,8192,48,12,140.9309
16,8192,48,14,127.0253
16,8192,48,16,139.261
16,8192,48,18,136.5342
16,8192,48,20,129.191
16,8192,48,22,125.2955
16,8192,48,24,165.5981
16,8192,48,26,143.4985
16,8192,48,28,146.1486
16,8192,48,30,142.3471
16,8192,48,32,144.9685
16,8192,48,34,140.372
16,8192,48,36,156.6284
16,8192,48,38,143.0574
16,8192,48,40,144.7294
16,8192,48,42,139.6147
16,8192,48,44,140.3081
16,8192,48,46,136.8818
16,8192,50,2,44.7706
16,8192,50,4,68.4823
16,8192,50,6,77.4979
16,8192,50,8,92.0338
16,8192,50,10,97.8205
16,8192,50,12,123.9578
16,8192,50,14,120.4087
16,8192,50,16,123.0012
16,8192,50,18,126.8099
16,8192,50,20,121.8528
16,8192,50,22,118.1109
16,8192,50,24,142.0308
16,8192,50,26,151.1801
16,8192,50,28,136.3732
16,8192,50,30,136.0494
16,8192,50,32,136.0379
16,8192,50,34,134.8468
16,8192,50,36,144.0229
16,8192,50,38,144.2183
16,8192,50,40,135.747
16,8192,50,42,134.0805
16,8192,50,44,131.009
16,8192,50,46,129.1893
16,8192,50,48,139.1706
16,8192,52,2,45.3016
16,8192,52,4,71.9404
16,8192,52,6,79.9278
16,8192,52,8,96.2874
16,8192,52,10,95.7351
16,8192,52,12,130.8765
16,8192,52,14,124.5217
16,8192,52,16,129.7178
16,8192,52,18,133.8262
16,8192,52,20,135.8966
16,8192,52,22,124.479
16,8192,52,24,150.5138
16,8192,52,26,155.1854
16,8192,52,28,158.2796
16,8192,52,30,139.3361
16,8192,52,32,142.9523
16,8192,52,34,138.9522
16,8192,52,36,154.0569
16,8192,52,38,148.1389
16,8192,52,40,151.131
16,8192,52,42,137.5672
16,8192,52,44,139.5076
16,8192,52,46,133.6655
16,8192,52,48,146.8267
16,8192,52,50,143.0252
16,8192,54,2,45.7273
16,8192,54,4,70.7641
16,8192,54,6,80.8329
16,8192,54,8,97.3267
16,8192,54,10,97.6679
16,8192,54,12,129.1342
16,8192,54,14,130.8354
16,8192,54,16,128.3086
16,8192,54,18,131.3378
16,8192,54,20,132.9888
16,8192,54,22,122.5988
16,8192,54,24,146.6929
16,8192,54,26,142.1551
16,8192,54,28,153.8171
16,8192,54,30,153.4165
16,8192,54,32,139.774
16,8192,54,34,139.1988
16,8192,54,36,149.786
16,8192,54,38,147.8019
16,8192,54,40,146.2391
16,8192,54,42,145.3449
16,8192,54,44,136.7777
16,8192,54,46,135.3762
16,8192,54,48,143.7942
16,8192,54,50,142.4786
16,8192,54,52,141.1766
16,8192,56,2,49.3141
16,8192,56,4,76.8194
16,8192,56,6,84.1002
16,8192,56,8,102.1754
16,8192,56,10,102.106
16,8192,56,12,138.5082
16,8192,56,14,139.3033
16,8192,56,16,135.5101
16,8192,56,18,130.136
16,8192,56,20,140.8322
16,8192,56,22,138.4318
16,8192,56,24,155.7741
16,8192,56,26,150.6735
16,8192,56,28,161.419
16,8192,56,30,157.6336
16,8192,56,32,161.2341
16,8192,56,34,142.962
16,8192,56,36,157.5138
16,8192,56,38,153.3736
16,8192,56,40,155.1537
16,8192,56,42,150.0539
16,8192,56,44,152.877
16,8192,56,46,139.9847
16,8192,56,48,151.7045
16,8192,56,50,148.0096
16,8192,56,52,148.9706
16,8192,56,54,143.66
16,8192,58,2,49.749
16,8192,58,4,74.9571
16,8192,58,6,83.3499
16,8192,58,8,99.5069
16,8192,58,10,103.3659
16,8192,58,12,134.2373
16,8192,58,14,127.334
16,8192,58,16,133.2339
16,8192,58,18,129.2476
16,8192,58,20,137.5713
16,8192,58,22,134.4906
16,8192,58,24,151.0437
16,8192,58,26,145.5569
16,8192,58,28,147.2912
16,8192,58,30,153.5899
16,8192,58,32,154.8013
16,8192,58,34,154.9557
16,8192,58,36,151.6581
16,8192,58,38,150.0643
16,8192,58,40,150.2275
16,8192,58,42,148.0306
16,8192,58,44,147.1899
16,8192,58,46,145.9853
16,8192,58,48,147.7131
16,8192,58,50,146.985
16,8192,58,52,144.6013
16,8192,58,54,141.9339
16,8192,58,56,141.94
16,8192,60,2,55.3594
16,8192,60,4,85.1115
16,8192,60,6,96.5655
16,8192,60,8,113.5055
16,8192,60,10,117.9212
16,8192,60,12,169.0613
16,8192,60,14,151.0716
16,8192,60,16,163.4038
16,8192,60,18,148.1805
16,8192,60,20,158.5008
16,8192,60,22,155.9442
16,8192,60,24,188.5435
16,8192,60,26,173.0196
16,8192,60,28,172.0045
16,8192,60,30,176.0937
16,8192,60,32,179.1881
16,8192,60,34,176.9033
16,8192,60,36,193.9538
16,8192,60,38,171.3679
16,8192,60,40,173.6242
16,8192,60,42,168.2763
16,8192,60,44,170.5696
16,8192,60,46,165.884
16,8192,60,48,180.249
16,8192,60,50,170.2472
16,8192,60,52,170.0197
16,8192,60,54,165.19
16,8192,60,56,165.9155
16,8192,60,58,161.0908
16,8192,62,2,52.3206
16,8192,62,4,80.1775
16,8192,62,6,89.014
16,8192,62,8,107.6458
16,8192,62,10,106.7773
16,8192,62,12,146.4591
16,8192,62,14,136.627
16,8192,62,16,151.3986
16,8192,62,18,140.0943
16,8192,62,20,141.4694
16,8192,62,22,143.9487
16,8192,62,24,172.0744
16,8192,62,26,158.8916
16,8192,62,28,158.9925
16,8192,62,30,153.8998
16,8192,62,32,164.4517
16,8192,62,34,163.4629
16,8192,62,36,175.4898
16,8192,62,38,176.5535
16,8192,62,40,159.8546
16,8192,62,42,158.1764
16,8192,62,44,157.8603
16,8192,62,46,155.9576
16,8192,62,48,166.8738
16,8192,62,50,166.5881
16,8192,62,52,156.7846
16,8192,62,54,154.1819
16,8192,62,56,151.4801
16,8192,62,58,150.0213
16,8192,62,60,157.9298
16,8192,64,2,54.9888
16,8192,64,4,84.6568
16,8192,64,6,93.7304
16,8192,64,8,112.7809
16,8192,64,10,112.0045
16,8192,64,12,153.1595
16,8192,64,14,142.9968
16,8192,64,16,159.4545
16,8192,64,18,144.2404
16,8192,64,20,146.8728
16,8192,64,22,150.083
16,8192,64,24,180.5968
16,8192,64,26,174.5342
16,8192,64,28,166.1547
16,8192,64,30,160.3023
16,8192,64,32,170.2846
16,8192,64,34,165.5092
16,8192,64,36,182.4227
16,8192,64,38,178.5707
16,8192,64,40,182.1595
16,8192,64,42,161.6233
16,8192,64,44,163.2903
16,8192,64,46,158.3496
16,8192,64,48,172.149
16,8192,64,50,168.0701
16,8192,64,52,170.5381
16,8192,64,54,157.2236
16,8192,64,56,157.521
16,8192,64,58,152.5201
16,8192,64,60,161.1768
16,8192,64,62,160.0982
16,8192,66,2,54.8736
16,8192,66,4,82.2171
16,8192,66,6,93.3442
16,8192,66,8,109.6354
16,8192,66,10,110.9577
16,8192,66,12,147.1351
16,8192,66,14,141.2266
16,8192,66,16,146.6956
16,8192,66,18,149.3281
16,8192,66,20,142.2553
16,8192,66,22,145.1258
16,8192,66,24,172.1973
16,8192,66,26,166.248
16,8192,66,28,159.7065
16,8192,66,30,153.8603
16,8192,66,32,157.0204
16,8192,66,34,161.9178
16,8192,66,36,172.6123
16,8192,66,38,172.628
16,8192,66,40,172.6777
16,8192,66,42,173.0181
16,8192,66,44,158.1432
16,8192,66,46,155.4045
16,8192,66,48,168.9144
16,8192,66,50,164.5866
16,8192,66,52,163.1848
16,8192,66,54,162.4986
16,8192,66,56,153.5777
16,8192,66,58,151.4742
16,8192,66,60,161.199
16,8192,66,62,157.3378
16,8192,66,64,156.7559
16,8192,68,2,56.2287
16,8192,68,4,86.9253
16,8192,68,6,94.2935
16,8192,68,8,113.309
16,8192,68,10,115.8567
16,8192,68,12,154.7395
16,8192,68,14,153.9935
16,8192,68,16,152.0452
16,8192,68,18,152.165
16,8192,68,20,148.3148
16,8192,68,22,143.0765
16,8192,68,24,176.6642
16,8192,68,26,172.3526
16,8192,68,28,174.571
16,8192,68,30,160.2082
16,8192,68,32,161.5565
16,8192,68,34,164.5718
16,8192,68,36,178.6542
16,8192,68,38,175.8857
16,8192,68,40,178.8432
16,8192,68,42,175.7158
16,8192,68,44,178.4166
16,8192,68,46,159.3048
16,8192,68,48,174.0786
16,8192,68,50,169.5871
16,8192,68,52,168.9682
16,8192,68,54,165.7018
16,8192,68,56,167.5767
16,8192,68,58,153.2559
16,8192,68,60,165.4841
16,8192,68,62,161.1787
16,8192,68,64,161.2856
16,8192,68,66,157.5776
16,8192,70,2,56.6011
16,8192,70,4,84.9079
16,8192,70,6,94.6208
16,8192,70,8,112.8833
16,8192,70,10,113.9182
16,8192,70,12,145.3683
16,8192,70,14,142.8775
16,8192,70,16,147.9932
16,8192,70,18,150.6367
16,8192,70,20,144.5273
16,8192,70,22,141.5147
16,8192,70,24,170.6277
16,8192,70,26,167.1354
16,8192,70,28,167.9921
16,8192,70,30,156.5682
16,8192,70,32,157.6312
16,8192,70,34,153.8515
16,8192,70,36,172.0423
16,8192,70,38,172.086
16,8192,70,40,171.001
16,8192,70,42,172.219
16,8192,70,44,171.4636
